Timestamp,Elapsed_Sec,Temp_A_K,Setpoint_K,Error_K,Heater_Pct,Rate,P_Gain,I_Gain,D_Gain,Range,Type,Stage
2026-09-04 17:13:31,68.8,306.6760,315.00,-8.3240,9.31,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:33,70.2,306.6782,315.00,-8.3218,9.54,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:34,71.6,306.6815,315.00,-8.3185,9.76,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:36,73.0,306.6852,315.00,-8.3148,10.00,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:37,74.4,306.6889,315.00,-8.3111,10.22,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:39,75.8,306.6924,315.00,-8.3076,10.45,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:40,77.2,306.6963,315.00,-8.3037,10.69,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:41,78.6,306.7005,315.00,-8.2995,10.93,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:43,80.0,306.7051,315.00,-8.2949,11.16,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:44,81.4,306.7110,315.00,-8.2890,11.39,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:46,82.8,306.7170,315.00,-8.2830,11.62,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:47,84.2,306.7234,315.00,-8.2766,11.88,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:48,85.6,306.7293,315.00,-8.2707,12.12,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:50,87.0,306.7363,315.00,-8.2637,12.36,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:51,88.4,306.7436,315.00,-8.2564,12.60,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:53,89.8,306.7513,315.00,-8.2487,12.85,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:54,91.2,306.7597,315.00,-8.2403,13.09,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:55,92.6,306.7684,315.00,-8.2316,13.33,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:57,94.0,306.7773,315.00,-8.2227,13.58,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:13:58,95.4,306.7865,315.00,-8.2135,13.83,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:00,96.9,306.7954,315.00,-8.2046,14.09,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:01,98.3,306.8053,315.00,-8.1947,14.34,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:02,99.7,306.8151,315.00,-8.1849,14.59,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:04,101.1,306.8269,315.00,-8.1731,14.83,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:05,102.5,306.8385,315.00,-8.1615,15.07,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:07,103.9,306.8508,315.00,-8.1492,15.33,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:08,105.3,306.8636,315.00,-8.1364,15.58,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:09,106.7,306.8772,315.00,-8.1228,15.83,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:11,108.1,306.8909,315.00,-8.1091,16.07,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:12,109.5,306.9057,315.00,-8.0943,16.34,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:14,110.9,306.9204,315.00,-8.0796,16.59,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:15,112.3,306.9354,315.00,-8.0646,16.84,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:16,113.7,306.9511,315.00,-8.0489,17.11,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:18,115.1,306.9646,315.00,-8.0354,17.38,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:19,116.5,306.9791,315.00,-8.0209,17.64,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:21,117.9,306.9944,315.00,-8.0056,17.90,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:22,119.3,307.0120,315.00,-7.9880,18.11,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:23,120.7,307.0315,315.00,-7.9685,18.38,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:25,122.1,307.0497,315.00,-7.9503,18.62,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:26,123.5,307.0687,315.00,-7.9313,18.89,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:28,124.9,307.0879,315.00,-7.9121,19.16,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:29,126.3,307.1073,315.00,-7.8927,19.41,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:30,127.7,307.1257,315.00,-7.8743,19.67,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:32,129.1,307.1455,315.00,-7.8545,19.92,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:33,130.5,307.1666,315.00,-7.8334,20.18,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:35,131.9,307.1874,315.00,-7.8126,20.45,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:36,133.3,307.2099,315.00,-7.7901,20.69,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:37,134.8,307.2324,315.00,-7.7676,20.95,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:39,136.2,307.2552,315.00,-7.7448,21.21,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:40,137.6,307.2783,315.00,-7.7217,21.46,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:42,139.0,307.3022,315.00,-7.6978,21.71,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:43,140.4,307.3270,315.00,-7.6730,21.98,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:44,141.8,307.3508,315.00,-7.6492,22.23,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:46,143.2,307.3754,315.00,-7.6246,22.49,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:47,144.6,307.4016,315.00,-7.5984,22.73,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:49,146.0,307.4277,315.00,-7.5723,22.99,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:50,147.4,307.4551,315.00,-7.5449,23.24,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:52,148.8,307.4814,315.00,-7.5186,23.50,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:53,150.2,307.5096,315.00,-7.4904,23.74,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:54,151.6,307.5377,315.00,-7.4623,24.00,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:56,153.0,307.5677,315.00,-7.4323,24.25,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:57,154.4,307.5961,315.00,-7.4039,24.50,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:14:59,155.8,307.6248,315.00,-7.3752,24.76,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:00,157.2,307.6526,315.00,-7.3474,25.05,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:01,158.6,307.6804,315.00,-7.3196,25.29,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:03,160.0,307.7109,315.00,-7.2891,25.53,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:04,161.4,307.7411,315.00,-7.2589,25.78,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:06,162.8,307.7714,315.00,-7.2286,26.05,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:07,164.2,307.8019,315.00,-7.1981,26.31,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:08,165.6,307.8342,315.00,-7.1658,26.55,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:10,167.0,307.8660,315.00,-7.1340,26.80,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:11,168.4,307.8978,315.00,-7.1022,27.07,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:13,169.9,307.9292,315.00,-7.0708,27.32,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:14,171.3,307.9618,315.00,-7.0382,27.57,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:15,172.7,307.9963,315.00,-7.0037,27.81,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:17,174.1,308.0300,315.00,-6.9700,28.06,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:18,175.5,308.0641,315.00,-6.9359,28.32,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:20,176.9,308.0987,315.00,-6.9013,28.56,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:21,178.3,308.1331,315.00,-6.8669,28.81,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:22,179.7,308.1701,315.00,-6.8299,29.04,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:24,181.1,308.2054,315.00,-6.7946,29.30,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:25,182.5,308.2404,315.00,-6.7596,29.56,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:27,183.9,308.2762,315.00,-6.7238,29.81,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:28,185.3,308.3142,315.00,-6.6858,30.04,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:29,186.7,308.3506,315.00,-6.6494,30.29,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:31,188.1,308.3878,315.00,-6.6122,30.53,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:32,189.5,308.4249,315.00,-6.5751,30.79,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:34,190.9,308.4622,315.00,-6.5378,31.03,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:35,192.3,308.5025,315.00,-6.4975,31.26,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:36,193.7,308.5410,315.00,-6.4590,31.49,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:38,195.1,308.5809,315.00,-6.4191,31.73,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:39,196.5,308.6211,315.00,-6.3789,31.96,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:41,197.9,308.6644,315.00,-6.3356,32.19,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:42,199.3,308.7055,315.00,-6.2945,32.43,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:43,200.7,308.7465,315.00,-6.2535,32.67,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:45,202.1,308.7873,315.00,-6.2127,32.90,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:46,203.5,308.8289,315.00,-6.1711,33.14,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:48,204.9,308.8725,315.00,-6.1275,33.36,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:49,206.4,308.9146,315.00,-6.0854,33.59,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:50,207.8,308.9574,315.00,-6.0426,33.82,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:52,209.2,309.0010,315.00,-5.9990,34.04,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:53,210.6,309.0446,315.00,-5.9554,34.26,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:55,212.0,309.0912,315.00,-5.9088,34.49,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:56,213.4,309.1354,315.00,-5.8646,34.72,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:57,214.8,309.1801,315.00,-5.8199,34.93,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:15:59,216.2,309.2251,315.00,-5.7749,35.16,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:00,217.6,309.2702,315.00,-5.7298,35.38,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:02,219.0,309.3189,315.00,-5.6811,35.58,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:03,220.4,309.3652,315.00,-5.6348,35.80,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:05,221.8,309.4126,315.00,-5.5874,36.02,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:06,223.2,309.4597,315.00,-5.5403,36.21,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:07,224.6,309.5108,315.00,-5.4892,36.44,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:09,226.0,309.5582,315.00,-5.4418,36.64,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:10,227.4,309.6065,315.00,-5.3935,36.84,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:12,228.8,309.6557,315.00,-5.3443,37.05,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:13,230.2,309.7047,315.00,-5.2953,37.25,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:14,231.6,309.7569,315.00,-5.2431,37.45,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:16,233.0,309.8066,315.00,-5.1934,37.64,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:17,234.4,309.8563,315.00,-5.1437,37.87,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:19,235.8,309.9062,315.00,-5.0938,38.05,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:20,237.2,309.9566,315.00,-5.0434,38.25,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:21,238.6,310.0098,315.00,-4.9902,38.45,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:23,240.0,310.0609,315.00,-4.9391,38.63,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:24,241.4,310.1127,315.00,-4.8873,38.83,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:26,242.8,310.1640,315.00,-4.8360,39.03,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:27,244.2,310.2152,315.00,-4.7848,39.22,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:28,245.6,310.2702,315.00,-4.7298,39.41,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:30,247.1,310.3220,315.00,-4.6780,39.61,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:31,248.5,310.3741,315.00,-4.6259,39.79,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:33,249.9,310.4262,315.00,-4.5738,39.97,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:34,251.3,310.4821,315.00,-4.5179,40.15,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:35,252.7,310.5356,315.00,-4.4644,40.34,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:37,254.1,310.5881,315.00,-4.4119,40.54,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:38,255.5,310.6414,315.00,-4.3586,40.70,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:40,256.9,310.6984,315.00,-4.3016,40.88,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:41,258.3,310.7534,315.00,-4.2466,41.04,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:42,259.7,310.8080,315.00,-4.1920,41.24,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:44,261.1,310.8625,315.00,-4.1375,41.40,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:45,262.5,310.9168,315.00,-4.0832,41.57,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:47,263.9,310.9754,315.00,-4.0246,41.74,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:48,265.3,311.0311,315.00,-3.9689,41.89,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:49,266.7,311.0870,315.00,-3.9130,42.08,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:51,268.1,311.1423,315.00,-3.8577,42.24,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:52,269.5,311.1980,315.00,-3.8020,42.41,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:54,270.9,311.2564,315.00,-3.7436,42.58,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
2026-09-04 17:16:55,272.3,311.3114,315.00,-3.6886,42.74,2.000000,2.020000,30.400000,70.000000,HI,RAMPP,RAMPING
